Fecha,idCerveza,NombreCerveza,Precio,CantidadVendida,Ganancia
04/08/2022,10,Wingman,8.34,1,8.34
04/08/2022,11,Arcade Made,8.82,96,846.72
04/08/2022,12,Punk IPA,7.81,84,656.04
04/08/2022,13,Hazy Jane,8.46,73,617.58
04/08/2022,14,Shore Leave,7.74,99,766.26
04/08/2022,15,Simcoe Solo,7.29,80,583.2
04/08/2022,16,Lucky Break,8.37,1,8.37
05/08/2022,1,Black Heart,8.56,56,479.36
05/08/2022,2,Fools Gold,8.07,26,209.82
05/08/2022,3,Cold Beer B,7.05,41,289.05
05/08/2022,4,Lost Lager,7.23,80,578.4
05/08/2022,5,King Crush,8.29,15,124.35
05/08/2022,6,Wingman Tro,7.55,33,249.15
05/08/2022,7,Grind Stout,7.86,27,212.22
05/08/2022,8,Juice Shack,8.31,78,648.18
05/08/2022,9,Rocky Road,8.4,99,831.6
05/08/2022,10,Wingman,8.34,48,400.32
05/08/2022,11,Arcade Made,8.82,89,784.98
05/08/2022,12,Punk IPA,7.81,28,218.68
05/08/2022,13,Hazy Jane,8.46,28,236.88
05/08/2022,14,Shore Leave,7.74,69,534.06
05/08/2022,15,Simcoe Solo,7.29,39,284.31
05/08/2022,16,Lucky Break,8.37,20,167.4
06/08/2022,1,Black Heart,8.56,21,179.76
06/08/2022,2,Fools Gold,8.07,18,145.26
06/08/2022,3,Cold Beer B,7.05,24,169.2
06/08/2022,4,Lost Lager,7.23,52,375.96
06/08/2022,5,King Crush,8.29,59,489.11
06/08/2022,6,Wingman Tro,7.55,49,369.95
06/08/2022,7,Grind Stout,7.86,98,770.28
06/08/2022,8,Juice Shack,8.31,86,714.66
06/08/2022,9,Rocky Road,8.4,46,386.4
06/08/2022,10,Wingman,8.34,41,341.94
06/08/2022,11,Arcade Made,8.82,57,502.74
06/08/2022,12,Punk IPA,7.81,34,265.54
06/08/2022,13,Hazy Jane,8.46,54,456.84
06/08/2022,14,Shore Leave,7.74,15,116.1
06/08/2022,15,Simcoe Solo,7.29,100,729
06/08/2022,16,Lucky Break,8.37,98,820.26
07/08/2022,1,Black Heart,8.56,11,94.16
07/08/2022,2,Fools Gold,8.07,32,258.24
07/08/2022,3,Cold Beer B,7.05,90,634.5
07/08/2022,4,Lost Lager,7.23,83,600.09
07/08/2022,5,King Crush,8.29,100,829
07/08/2022,6,Wingman Tro,7.55,18,135.9
07/08/2022,7,Grind Stout,7.86,63,495.18
07/08/2022,8,Juice Shack,8.31,19,157.89
07/08/2022,9,Rocky Road,8.4,78,655.2
07/08/2022,10,Wingman,8.34,41,341.94
07/08/2022,11,Arcade Made,8.82,44,388.08
07/08/2022,12,Punk IPA,7.81,99,773.19
07/08/2022,13,Hazy Jane,8.46,41,346.86
07/08/2022,14,Shore Leave,7.74,4,30.96
07/08/2022,15,Simcoe Solo,7.29,61,444.69
07/08/2022,16,Lucky Break,8.37,80,669.6
08/08/2022,1,Black Heart,8.56,12,102.72
08/08/2022,2,Fools Gold,8.07,45,363.15
08/08/2022,3,Cold Beer B,7.05,46,324.3
08/08/2022,4,Lost Lager,7.23,69,498.87
08/08/2022,5,King Crush,8.29,43,356.47
08/08/2022,6,Wingman Tro,7.55,2,15.1
08/08/2022,7,Grind Stout,7.86,40,314.4
08/08/2022,8,Juice Shack,8.31,68,565.08
08/08/2022,9,Rocky Road,8.4,77,646.8
08/08/2022,10,Wingman,8.34,63,525.42
08/08/2022,11,Arcade Made,8.82,20,176.4
08/08/2022,12,Punk IPA,7.81,93,726.33
08/08/2022,13,Hazy Jane,8.46,48,406.08
08/08/2022,14,Shore Leave,7.74,39,301.86
08/08/2022,15,Simcoe Solo,7.29,1,7.29
08/08/2022,16,Lucky Break,8.37,51,426.87
09/08/2022,1,Black Heart,8.56,69,590.64
09/08/2022,2,Fools Gold,8.07,78,629.46
09/08/2022,3,Cold Beer B,7.05,70,493.5
09/08/2022,4,Lost Lager,7.23,72,520.56
09/08/2022,5,King Crush,8.29,85,704.65
09/08/2022,6,Wingman Tro,7.55,5,37.75
09/08/2022,7,Grind Stout,7.86,11,86.46
09/08/2022,8,Juice Shack,8.31,3,24.93
09/08/2022,9,Rocky Road,8.4,84,705.6
09/08/2022,10,Wingman,8.34,52,433.68
09/08/2022,11,Arcade Made,8.82,65,573.3
09/08/2022,12,Punk IPA,7.81,20,156.2
09/08/2022,13,Hazy Jane,8.46,41,346.86
09/08/2022,14,Shore Leave,7.74,94,727.56
09/08/2022,15,Simcoe Solo,7.29,97,707.13
09/08/2022,16,Lucky Break,8.37,99,828.63
10/08/2022,1,Black Heart,8.56,20,171.2
10/08/2022,2,Fools Gold,8.07,51,411.57
10/08/2022,3,Cold Beer B,7.05,42,296.1
10/08/2022,4,Lost Lager,7.23,100,723
10/08/2022,5,King Crush,8.29,65,538.85
10/08/2022,6,Wingman Tro,7.55,41,309.55
10/08/2022,7,Grind Stout,7.86,13,102.18
10/08/2022,8,Juice Shack,8.31,42,349.02
10/08/2022,9,Rocky Road,8.4,32,268.8
10/08/2022,10,Wingman,8.34,79,658.86
10/08/2022,11,Arcade Made,8.82,15,132.3
10/08/2022,12,Punk IPA,7.81,14,109.34
10/08/2022,13,Hazy Jane,8.46,60,507.6
10/08/2022,14,Shore Leave,7.74,65,503.1
10/08/2022,15,Simcoe Solo,7.29,45,328.05
10/08/2022,16,Lucky Break,8.37,61,510.57
11/08/2022,1,Black Heart,8.56,100,856
11/08/2022,2,Fools Gold,8.07,91,734.37
11/08/2022,3,Cold Beer B,7.05,11,77.55
11/08/2022,4,Lost Lager,7.23,41,296.43
11/08/2022,5,King Crush,8.29,79,654.91
11/08/2022,6,Wingman Tro,7.55,13,98.15
11/08/2022,7,Grind Stout,7.86,20,157.2
11/08/2022,8,Juice Shack,8.31,52,432.12
11/08/2022,9,Rocky Road,8.4,6,50.4
11/08/2022,10,Wingman,8.34,26,216.84
11/08/2022,11,Arcade Made,8.82,55,485.1
11/08/2022,12,Punk IPA,7.81,60,468.6
11/08/2022,13,Hazy Jane,8.46,57,482.22
11/08/2022,14,Shore Leave,7.74,74,572.76
11/08/2022,15,Simcoe Solo,7.29,31,225.99
11/08/2022,16,Lucky Break,8.37,43,359.91
12/08/2022,1,Black Heart,8.56,89,761.84
12/08/2022,2,Fools Gold,8.07,52,419.64
12/08/2022,3,Cold Beer B,7.05,86,606.3
12/08/2022,4,Lost Lager,7.23,32,231.36
12/08/2022,5,King Crush,8.29,66,547.14
12/08/2022,6,Wingman Tro,7.55,99,747.45
12/08/2022,7,Grind Stout,7.86,37,290.82
12/08/2022,8,Juice Shack,8.31,6,49.86
12/08/2022,9,Rocky Road,8.4,22,184.8
12/08/2022,10,Wingman,8.34,34,283.56
12/08/2022,11,Arcade Made,8.82,17,149.94
12/08/2022,12,Punk IPA,7.81,3,23.43
12/08/2022,13,Hazy Jane,8.46,41,346.86
12/08/2022,14,Shore Leave,7.74,36,278.64
12/08/2022,15,Simcoe Solo,7.29,19,138.51
12/08/2022,16,Lucky Break,8.37,38,318.06
13/08/2022,1,Black Heart,8.56,44,376.64
13/08/2022,2,Fools Gold,8.07,40,322.8
13/08/2022,3,Cold Beer B,7.05,88,620.4
13/08/2022,4,Lost Lager,7.23,53,383.19
13/08/2022,5,King Crush,8.29,44,364.76
13/08/2022,6,Wingman Tro,7.55,25,188.75
13/08/2022,7,Grind Stout,7.86,75,589.5
13/08/2022,8,Juice Shack,8.31,71,590.01
13/08/2022,9,Rocky Road,8.4,61,512.4
13/08/2022,10,Wingman,8.34,83,692.22
13/08/2022,11,Arcade Made,8.82,58,511.56
13/08/2022,12,Punk IPA,7.81,68,531.08
13/08/2022,13,Hazy Jane,8.46,63,532.98
13/08/2022,14,Shore Leave,7.74,77,595.98
13/08/2022,15,Simcoe Solo,7.29,73,532.17
13/08/2022,16,Lucky Break,8.37,21,175.77
14/08/2022,1,Black Heart,8.56,34,291.04
14/08/2022,2,Fools Gold,8.07,93,750.51
14/08/2022,3,Cold Beer B,7.05,50,352.5
14/08/2022,4,Lost Lager,7.23,84,607.32
14/08/2022,5,King Crush,8.29,59,489.11
14/08/2022,6,Wingman Tro,7.55,70,528.5
14/08/2022,7,Grind Stout,7.86,61,479.46
14/08/2022,8,Juice Shack,8.31,97,806.07
14/08/2022,9,Rocky Road,8.4,45,378
14/08/2022,10,Wingman,8.34,92,767.28
14/08/2022,11,Arcade Made,8.82,8,70.56
14/08/2022,12,Punk IPA,7.81,71,554.51
14/08/2022,13,Hazy Jane,8.46,35,296.1
14/08/2022,14,Shore Leave,7.74,89,688.86
14/08/2022,15,Simcoe Solo,7.29,16,116.64
14/08/2022,16,Lucky Break,8.37,67,560.79
15/08/2022,1,Black Heart,8.56,77,659.12
15/08/2022,2,Fools Gold,8.07,93,750.51
15/08/2022,3,Cold Beer B,7.05,98,690.9
15/08/2022,4,Lost Lager,7.23,83,600.09
15/08/2022,5,King Crush,8.29,60,497.4
15/08/2022,6,Wingman Tro,7.55,69,520.95
15/08/2022,7,Grind Stout,7.86,30,235.8
15/08/2022,8,Juice Shack,8.31,66,548.46
15/08/2022,9,Rocky Road,8.4,93,781.2
15/08/2022,10,Wingman,8.34,0,0
15/08/2022,11,Arcade Made,8.82,0,0
15/08/2022,12,Punk IPA,7.81,39,304.59
15/08/2022,13,Hazy Jane,8.46,28,236.88
15/08/2022,14,Shore Leave,7.74,24,185.76
15/08/2022,15,Simcoe Solo,7.29,22,160.38
15/08/2022,16,Lucky Break,8.37,80,669.6
16/08/2022,1,Black Heart,8.56,36,308.16
16/08/2022,2,Fools Gold,8.07,21,169.47
16/08/2022,3,Cold Beer B,7.05,64,451.2
16/08/2022,4,Lost Lager,7.23,44,318.12
16/08/2022,5,King Crush,8.29,39,323.31
16/08/2022,6,Wingman Tro,7.55,17,128.35
16/08/2022,7,Grind Stout,7.86,63,495.18
16/08/2022,8,Juice Shack,8.31,7,58.17
16/08/2022,9,Rocky Road,8.4,94,789.6
16/08/2022,10,Wingman,8.34,43,358.62
16/08/2022,11,Arcade Made,8.82,32,282.24
16/08/2022,12,Punk IPA,7.81,67,523.27
16/08/2022,13,Hazy Jane,8.46,38,321.48
16/08/2022,14,Shore Leave,7.74,75,580.5
16/08/2022,15,Simcoe Solo,7.29,90,656.1
16/08/2022,16,Lucky Break,8.37,51,426.87
17/08/2022,1,Black Heart,8.56,78,667.68
17/08/2022,2,Fools Gold,8.07,8,64.56
17/08/2022,3,Cold Beer B,7.05,31,218.55
17/08/2022,4,Lost Lager,7.23,69,498.87
17/08/2022,5,King Crush,8.29,7,58.03
17/08/2022,6,Wingman Tro,7.55,36,271.8
17/08/2022,7,Grind Stout,7.86,57,448.02
17/08/2022,8,Juice Shack,8.31,92,764.52
17/08/2022,9,Rocky Road,8.4,92,772.8
17/08/2022,10,Wingman,8.34,82,683.88
17/08/2022,11,Arcade Made,8.82,49,432.18
17/08/2022,12,Punk IPA,7.81,32,249.92
17/08/2022,13,Hazy Jane,8.46,54,456.84
17/08/2022,14,Shore Leave,7.74,70,541.8
17/08/2022,15,Simcoe Solo,7.29,59,430.11
17/08/2022,16,Lucky Break,8.37,33,276.21
18/08/2022,1,Black Heart,8.56,35,299.6
18/08/2022,2,Fools Gold,8.07,98,790.86
18/08/2022,3,Cold Beer B,7.05,16,112.8
18/08/2022,4,Lost Lager,7.23,76,549.48
18/08/2022,5,King Crush,8.29,88,729.52
18/08/2022,6,Wingman Tro,7.55,63,475.65
18/08/2022,7,Grind Stout,7.86,60,471.6
18/08/2022,8,Juice Shack,8.31,92,764.52
18/08/2022,9,Rocky Road,8.4,32,268.8
18/08/2022,10,Wingman,8.34,23,191.82
18/08/2022,11,Arcade Made,8.82,66,582.12
18/08/2022,12,Punk IPA,7.81,30,234.3
18/08/2022,13,Hazy Jane,8.46,13,109.98
18/08/2022,14,Shore Leave,7.74,68,526.32
18/08/2022,15,Simcoe Solo,7.29,82,597.78
18/08/2022,16,Lucky Break,8.37,56,468.72
19/08/2022,1,Black Heart,8.56,90,770.4
19/08/2022,2,Fools Gold,8.07,68,548.76
19/08/2022,3,Cold Beer B,7.05,74,521.7
19/08/2022,4,Lost Lager,7.23,32,231.36
19/08/2022,5,King Crush,8.29,38,315.02
19/08/2022,6,Wingman Tro,7.55,25,188.75
19/08/2022,7,Grind Stout,7.86,3,23.58
19/08/2022,8,Juice Shack,8.31,17,141.27
19/08/2022,9,Rocky Road,8.4,62,520.8
19/08/2022,10,Wingman,8.34,8,66.72
19/08/2022,11,Arcade Made,8.82,61,538.02
19/08/2022,12,Punk IPA,7.81,67,523.27
19/08/2022,13,Hazy Jane,8.46,62,524.52
19/08/2022,14,Shore Leave,7.74,86,665.64
19/08/2022,15,Simcoe Solo,7.29,72,524.88
19/08/2022,16,Lucky Break,8.37,54,451.98
20/08/2022,1,Black Heart,8.56,90,770.4
20/08/2022,2,Fools Gold,8.07,0,0
20/08/2022,3,Cold Beer B,7.05,61,430.05
20/08/2022,4,Lost Lager,7.23,57,412.11
20/08/2022,5,King Crush,8.29,53,439.37
20/08/2022,6,Wingman Tro,7.55,79,596.45
20/08/2022,7,Grind Stout,7.86,93,730.98
20/08/2022,8,Juice Shack,8.31,92,764.52
20/08/2022,9,Rocky Road,8.4,8,67.2
20/08/2022,10,Wingman,8.34,99,825.66
20/08/2022,11,Arcade Made,8.82,53,467.46
20/08/2022,12,Punk IPA,7.81,19,148.39
20/08/2022,13,Hazy Jane,8.46,41,346.86
20/08/2022,14,Shore Leave,7.74,80,619.2
20/08/2022,15,Simcoe Solo,7.29,85,619.65
20/08/2022,16,Lucky Break,8.37,31,259.47
21/08/2022,1,Black Heart,8.56,35,299.6
21/08/2022,2,Fools Gold,8.07,83,669.81
21/08/2022,3,Cold Beer B,7.05,15,105.75
21/08/2022,4,Lost Lager,7.23,9,65.07
21/08/2022,5,King Crush,8.29,29,240.41
21/08/2022,6,Wingman Tro,7.55,66,498.3
21/08/2022,7,Grind Stout,7.86,15,117.9
21/08/2022,8,Juice Shack,8.31,64,531.84
21/08/2022,9,Rocky Road,8.4,3,25.2
21/08/2022,10,Wingman,8.34,13,108.42
21/08/2022,11,Arcade Made,8.82,92,811.44
21/08/2022,12,Punk IPA,7.81,99,773.19
21/08/2022,13,Hazy Jane,8.46,96,812.16
21/08/2022,14,Shore Leave,7.74,43,332.82
21/08/2022,15,Simcoe Solo,7.29,14,102.06
21/08/2022,16,Lucky Break,8.37,72,602.64
22/08/2022,1,Black Heart,8.56,49,419.44
22/08/2022,2,Fools Gold,8.07,36,290.52
22/08/2022,3,Cold Beer B,7.05,100,705
22/08/2022,4,Lost Lager,7.23,50,361.5
22/08/2022,5,King Crush,8.29,88,729.52
22/08/2022,6,Wingman Tro,7.55,27,203.85
22/08/2022,7,Grind Stout,7.86,6,47.16
22/08/2022,8,Juice Shack,8.31,23,191.13
22/08/2022,9,Rocky Road,8.4,88,739.2
22/08/2022,10,Wingman,8.34,8,66.72
22/08/2022,11,Arcade Made,8.82,94,829.08
22/08/2022,12,Punk IPA,7.81,18,140.58
22/08/2022,13,Hazy Jane,8.46,56,473.76
22/08/2022,14,Shore Leave,7.74,32,247.68
22/08/2022,15,Simcoe Solo,7.29,52,379.08
22/08/2022,16,Lucky Break,8.37,41,343.17
23/08/2022,1,Black Heart,8.56,43,368.08
23/08/2022,2,Fools Gold,8.07,66,532.62
23/08/2022,3,Cold Beer B,7.05,82,578.1
23/08/2022,4,Lost Lager,7.23,4,28.92
23/08/2022,5,King Crush,8.29,60,497.4
23/08/2022,6,Wingman Tro,7.55,82,619.1
23/08/2022,7,Grind Stout,7.86,1,7.86
23/08/2022,8,Juice Shack,8.31,38,315.78
23/08/2022,9,Rocky Road,8.4,42,352.8
23/08/2022,10,Wingman,8.34,67,558.78
23/08/2022,11,Arcade Made,8.82,72,635.04
23/08/2022,12,Punk IPA,7.81,95,741.95
23/08/2022,13,Hazy Jane,8.46,88,744.48
23/08/2022,14,Shore Leave,7.74,76,588.24
23/08/2022,15,Simcoe Solo,7.29,94,685.26
23/08/2022,16,Lucky Break,8.37,61,510.57
24/08/2022,1,Black Heart,8.56,65,556.4
24/08/2022,2,Fools Gold,8.07,33,266.31
24/08/2022,3,Cold Beer B,7.05,19,133.95
24/08/2022,4,Lost Lager,7.23,70,506.1
24/08/2022,5,King Crush,8.29,86,712.94
24/08/2022,6,Wingman Tro,7.55,9,67.95
24/08/2022,7,Grind Stout,7.86,71,558.06
24/08/2022,8,Juice Shack,8.31,71,590.01
24/08/2022,9,Rocky Road,8.4,4,33.6
24/08/2022,10,Wingman,8.34,80,667.2
24/08/2022,11,Arcade Made,8.82,1,8.82
24/08/2022,12,Punk IPA,7.81,4,31.24
24/08/2022,13,Hazy Jane,8.46,77,651.42
24/08/2022,14,Shore Leave,7.74,53,410.22
24/08/2022,15,Simcoe Solo,7.29,17,123.93
24/08/2022,16,Lucky Break,8.37,97,811.89
25/08/2022,1,Black Heart,8.56,80,684.8
25/08/2022,2,Fools Gold,8.07,93,750.51
25/08/2022,3,Cold Beer B,7.05,3,21.15
25/08/2022,4,Lost Lager,7.23,48,347.04
25/08/2022,5,King Crush,8.29,58,480.82
25/08/2022,6,Wingman Tro,7.55,62,468.1
25/08/2022,7,Grind Stout,7.86,12,94.32
25/08/2022,8,Juice Shack,8.31,14,116.34
25/08/2022,9,Rocky Road,8.4,49,411.6
25/08/2022,10,Wingman,8.34,30,250.2
25/08/2022,11,Arcade Made,8.82,37,326.34
25/08/2022,12,Punk IPA,7.81,72,562.32
25/08/2022,13,Hazy Jane,8.46,33,279.18
25/08/2022,14,Shore Leave,7.74,35,270.9
25/08/2022,15,Simcoe Solo,7.29,46,335.34
25/08/2022,16,Lucky Break,8.37,38,318.06
26/08/2022,1,Black Heart,8.56,92,787.52
26/08/2022,2,Fools Gold,8.07,18,145.26
26/08/2022,3,Cold Beer B,7.05,99,697.95
26/08/2022,4,Lost Lager,7.23,10,72.3
26/08/2022,5,King Crush,8.29,39,323.31
26/08/2022,6,Wingman Tro,7.55,25,188.75
26/08/2022,7,Grind Stout,7.86,50,393
26/08/2022,8,Juice Shack,8.31,50,415.5
26/08/2022,9,Rocky Road,8.4,1,8.4
26/08/2022,10,Wingman,8.34,100,834
26/08/2022,11,Arcade Made,8.82,95,837.9
26/08/2022,12,Punk IPA,7.81,34,265.54
26/08/2022,13,Hazy Jane,8.46,56,473.76
26/08/2022,14,Shore Leave,7.74,10,77.4
26/08/2022,15,Simcoe Solo,7.29,58,422.82
26/08/2022,16,Lucky Break,8.37,83,694.71
27/08/2022,1,Black Heart,8.56,88,753.28
27/08/2022,2,Fools Gold,8.07,15,121.05
27/08/2022,3,Cold Beer B,7.05,96,676.8
27/08/2022,4,Lost Lager,7.23,52,375.96
27/08/2022,5,King Crush,8.29,33,273.57
27/08/2022,6,Wingman Tro,7.55,48,362.4
27/08/2022,7,Grind Stout,7.86,68,534.48
27/08/2022,8,Juice Shack,8.31,17,141.27
27/08/2022,9,Rocky Road,8.4,97,814.8
27/08/2022,10,Wingman,8.34,75,625.5
27/08/2022,11,Arcade Made,8.82,34,299.88
27/08/2022,12,Punk IPA,7.81,33,257.73
27/08/2022,13,Hazy Jane,8.46,65,549.9
27/08/2022,14,Shore Leave,7.74,92,712.08
27/08/2022,15,Simcoe Solo,7.29,95,692.55
27/08/2022,16,Lucky Break,8.37,75,627.75
28/08/2022,1,Black Heart,8.56,66,564.96
28/08/2022,2,Fools Gold,8.07,25,201.75
28/08/2022,3,Cold Beer B,7.05,25,176.25
28/08/2022,4,Lost Lager,7.23,82,592.86
28/08/2022,5,King Crush,8.29,26,215.54
28/08/2022,6,Wingman Tro,7.55,95,717.25
28/08/2022,7,Grind Stout,7.86,15,117.9
28/08/2022,8,Juice Shack,8.31,32,265.92
28/08/2022,9,Rocky Road,8.4,54,453.6
28/08/2022,10,Wingman,8.34,2,16.68
28/08/2022,11,Arcade Made,8.82,41,361.62
28/08/2022,12,Punk IPA,7.81,5,39.05
28/08/2022,13,Hazy Jane,8.46,81,685.26
28/08/2022,14,Shore Leave,7.74,60,464.4
28/08/2022,15,Simcoe Solo,7.29,83,605.07
28/08/2022,16,Lucky Break,8.37,28,234.36
29/08/2022,1,Black Heart,8.56,29,248.24
29/08/2022,2,Fools Gold,8.07,35,282.45
29/08/2022,3,Cold Beer B,7.05,12,84.6
29/08/2022,4,Lost Lager,7.23,14,101.22
29/08/2022,5,King Crush,8.29,45,373.05
29/08/2022,6,Wingman Tro,7.55,99,747.45
29/08/2022,7,Grind Stout,7.86,23,180.78
29/08/2022,8,Juice Shack,8.31,30,249.3
29/08/2022,9,Rocky Road,8.4,64,537.6
29/08/2022,10,Wingman,8.34,46,383.64
29/08/2022,11,Arcade Made,8.82,75,661.5
29/08/2022,12,Punk IPA,7.81,19,148.39
29/08/2022,13,Hazy Jane,8.46,42,355.32
29/08/2022,14,Shore Leave,7.74,17,131.58
29/08/2022,15,Simcoe Solo,7.29,43,313.47
29/08/2022,16,Lucky Break,8.37,90,753.3
30/08/2022,1,Black Heart,8.56,37,316.72
30/08/2022,2,Fools Gold,8.07,4,32.28
30/08/2022,3,Cold Beer B,7.05,17,119.85
30/08/2022,4,Lost Lager,7.23,60,433.8
30/08/2022,5,King Crush,8.29,18,149.22
30/08/2022,6,Wingman Tro,7.55,88,664.4
30/08/2022,7,Grind Stout,7.86,76,597.36
30/08/2022,8,Juice Shack,8.31,51,423.81
30/08/2022,9,Rocky Road,8.4,55,462
30/08/2022,10,Wingman,8.34,49,408.66
30/08/2022,11,Arcade Made,8.82,92,811.44
30/08/2022,12,Punk IPA,7.81,86,671.66
30/08/2022,13,Hazy Jane,8.46,29,245.34
30/08/2022,14,Shore Leave,7.74,29,224.46
30/08/2022,15,Simcoe Solo,7.29,1,7.29
30/08/2022,16,Lucky Break,8.37,35,292.95
31/08/2022,1,Black Heart,8.56,36,308.16
31/08/2022,2,Fools Gold,8.07,85,685.95
31/08/2022,3,Cold Beer B,7.05,49,345.45
31/08/2022,4,Lost Lager,7.23,7,50.61
31/08/2022,5,King Crush,8.29,44,364.76
31/08/2022,6,Wingman Tro,7.55,48,362.4
31/08/2022,7,Grind Stout,7.86,32,251.52
31/08/2022,8,Juice Shack,8.31,10,83.1
31/08/2022,9,Rocky Road,8.4,10,84
31/08/2022,10,Wingman,8.34,52,433.68
31/08/2022,11,Arcade Made,8.82,31,273.42
31/08/2022,12,Punk IPA,7.81,95,741.95
31/08/2022,13,Hazy Jane,8.46,42,355.32
31/08/2022,14,Shore Leave,7.74,75,580.5
31/08/2022,15,Simcoe Solo,7.29,60,437.4
31/08/2022,16,Lucky Break,8.37,39,326.43
01/09/2022,1,Black Heart,8.56,53,453.68
01/09/2022,2,Fools Gold,8.07,83,669.81
01/09/2022,3,Cold Beer B,7.05,82,578.1
01/09/2022,4,Lost Lager,7.23,82,592.86
01/09/2022,5,King Crush,8.29,91,754.39
01/09/2022,6,Wingman Tro,7.55,2,15.1
01/09/2022,7,Grind Stout,7.86,51,400.86
01/09/2022,8,Juice Shack,8.31,64,531.84
01/09/2022,9,Rocky Road,8.4,33,277.2
01/09/2022,10,Wingman,8.34,49,408.66
01/09/2022,11,Arcade Made,8.82,28,246.96
01/09/2022,12,Punk IPA,7.81,16,124.96
01/09/2022,13,Hazy Jane,8.46,44,372.24
01/09/2022,14,Shore Leave,7.74,15,116.1
01/09/2022,15,Simcoe Solo,7.29,31,225.99
01/09/2022,16,Lucky Break,8.37,15,125.55
02/09/2022,1,Black Heart,8.56,15,128.4
02/09/2022,2,Fools Gold,8.07,79,637.53
02/09/2022,3,Cold Beer B,7.05,4,28.2
02/09/2022,4,Lost Lager,7.23,89,643.47
02/09/2022,5,King Crush,8.29,13,107.77
02/09/2022,6,Wingman Tro,7.55,48,362.4
02/09/2022,7,Grind Stout,7.86,73,573.78
02/09/2022,8,Juice Shack,8.31,15,124.65
02/09/2022,9,Rocky Road,8.4,53,445.2
02/09/2022,10,Wingman,8.34,51,425.34
02/09/2022,11,Arcade Made,8.82,19,167.58
02/09/2022,12,Punk IPA,7.81,40,312.4
02/09/2022,13,Hazy Jane,8.46,58,490.68
02/09/2022,14,Shore Leave,7.74,95,735.3
02/09/2022,15,Simcoe Solo,7.29,17,123.93
02/09/2022,16,Lucky Break,8.37,94,786.78
03/09/2022,1,Black Heart,8.56,71,607.76
03/09/2022,2,Fools Gold,8.07,72,581.04
03/09/2022,3,Cold Beer B,7.05,81,571.05
03/09/2022,4,Lost Lager,7.23,1,7.23
03/09/2022,5,King Crush,8.29,96,795.84
03/09/2022,6,Wingman Tro,7.55,57,430.35
03/09/2022,7,Grind Stout,7.86,90,707.4
03/09/2022,8,Juice Shack,8.31,68,565.08
03/09/2022,9,Rocky Road,8.4,65,546
03/09/2022,10,Wingman,8.34,25,208.5
03/09/2022,11,Arcade Made,8.82,69,608.58
03/09/2022,12,Punk IPA,7.81,89,695.09
03/09/2022,13,Hazy Jane,8.46,51,431.46
03/09/2022,14,Shore Leave,7.74,2,15.48
03/09/2022,15,Simcoe Solo,7.29,18,131.22
03/09/2022,16,Lucky Break,8.37,87,728.19
04/09/2022,1,Black Heart,8.56,8,68.48
04/09/2022,2,Fools Gold,8.07,12,96.84
04/09/2022,3,Cold Beer B,7.05,70,493.5
04/09/2022,4,Lost Lager,7.23,37,267.51
04/09/2022,5,King Crush,8.29,36,298.44
04/09/2022,6,Wingman Tro,7.55,23,173.65
04/09/2022,7,Grind Stout,7.86,10,78.6
04/09/2022,8,Juice Shack,8.31,95,789.45
04/09/2022,9,Rocky Road,8.4,50,420
04/09/2022,10,Wingman,8.34,72,600.48
04/09/2022,11,Arcade Made,8.82,40,352.8
04/09/2022,12,Punk IPA,7.81,76,593.56
04/09/2022,13,Hazy Jane,8.46,11,93.06
04/09/2022,14,Shore Leave,7.74,46,356.04
04/09/2022,15,Simcoe Solo,7.29,52,379.08
04/09/2022,16,Lucky Break,8.37,64,535.68
05/09/2022,1,Black Heart,8.56,85,727.6
05/09/2022,2,Fools Gold,8.07,95,766.65
05/09/2022,3,Cold Beer B,7.05,99,697.95
05/09/2022,4,Lost Lager,7.23,13,93.99
05/09/2022,5,King Crush,8.29,46,381.34
05/09/2022,6,Wingman Tro,7.55,40,302
05/09/2022,7,Grind Stout,7.86,27,212.22
05/09/2022,8,Juice Shack,8.31,22,182.82
05/09/2022,9,Rocky Road,8.4,30,252
05/09/2022,10,Wingman,8.34,6,50.04
05/09/2022,11,Arcade Made,8.82,50,441
05/09/2022,12,Punk IPA,7.81,2,15.62
05/09/2022,13,Hazy Jane,8.46,70,592.2
05/09/2022,14,Shore Leave,7.74,8,61.92
05/09/2022,15,Simcoe Solo,7.29,9,65.61
05/09/2022,16,Lucky Break,8.37,93,778.41
06/09/2022,1,Black Heart,8.56,98,838.88
06/09/2022,2,Fools Gold,8.07,70,564.9
06/09/2022,3,Cold Beer B,7.05,50,352.5
06/09/2022,4,Lost Lager,7.23,90,650.7
06/09/2022,5,King Crush,8.29,54,447.66
06/09/2022,6,Wingman Tro,7.55,33,249.15
06/09/2022,7,Grind Stout,7.86,99,778.14
06/09/2022,8,Juice Shack,8.31,67,556.77
06/09/2022,9,Rocky Road,8.4,86,722.4
06/09/2022,10,Wingman,8.34,55,458.7
06/09/2022,11,Arcade Made,8.82,25,220.5
06/09/2022,12,Punk IPA,7.81,56,437.36
06/09/2022,13,Hazy Jane,8.46,78,659.88
06/09/2022,14,Shore Leave,7.74,54,417.96
06/09/2022,15,Simcoe Solo,7.29,72,524.88
06/09/2022,16,Lucky Break,8.37,79,661.23
07/09/2022,1,Black Heart,8.56,70,599.2
07/09/2022,2,Fools Gold,8.07,81,653.67
07/09/2022,3,Cold Beer B,7.05,19,133.95
